,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
664,2015,201643209349315719,National Association of Police Athletic,221838364,Tahleouah OK PAL,400 W Morgan St,74464,OK,501(C)(3),,4000,Rec. Activity Grant
665,2015,201643209349315719,National Association of Police Athletic,221838364,Vacaville PAL,1000 Ulatis Dr,95687,CA,501(C)(3),,8938,Rec. Activity Grant
666,2015,201643209349315719,National Association of Police Athletic,221838364,Harnett County NC,55 Think Smart Lane,28339,NC,501(C)(3),,1656,Rec. Activity Grant
667,2015,201643209349315719,National Association of Police Athletic,221838364,Inglewood CA PAL,330 No Centinela Ave,90302,CA,501(C)(3),,3920,Rec. Activity Grant
668,2015,201643209349315719,National Association of Police Athletic,221838364,Youth & Company PAL,P0 Box 632,49090,MI,501(C)(3),,3712,Rec. Activity Grant
669,2015,201643209349315719,National Association of Police Athletic,221838364,Zanesville-Mmuskinggum PAL,2751 Olde Falls Rd,43702,OH,501(C)(3),,10500,Rec. Activity Grant
670,2015,201643209349315719,National Association of Police Athletic,221838364,Albany NY PAL,165 Henry Johnson Blvd,12210,NY,501(C)(3),,10626,Rec. Activity Grant
671,2015,201643209349315719,National Association of Police Athletic,221838364,Kenai Peninsula AK PAL,705 Frontage Rd,99611,AK,501(C)(3),,3436,Rec. Activity Grant
672,2015,201643209349315719,National Association of Police Athletic,221838364,Montgomery County OH PAL,4795 Belmont Place,45424,OH,501(C)(3),,8361,Rec. Activity Grant
673,2015,201643209349315719,National Association of Police Athletic,221838364,Sacramento Community Impact Program,7000 65th St,95823,CA,501(C)(3),,1255,Rec. Activity Grant
674,2015,201643209349315719,National Association of Police Athletic,221838364,Central County CA PAL,3151 Addison Way,94063,CA,501(C)(3),,10937,Rec. Activity Grant
675,2015,201643209349315719,National Association of Police Athletic,221838364,St Paul PAL,26 E Exchange St,55101,MN,501(C)(3),,11465,Rec. Activity Grant
676,2015,201643209349315719,National Association of Police Athletic,221838364,San Benito County PAL,451 Fourth St,95023,CA,501(C)(3),,3478,Rec. Activity Grant
677,2015,201643209349315719,National Association of Police Athletic,221838364,Howell Township PAL,300 Old Tavern Rd,07731,NJ,501(C)(3),,13015,Rec. Activity Grant
678,2015,201643209349315719,National Association of Police Athletic,221838364,Stomping Out Drugs & Gangs,9647 South Vanderpool Ave,60643,IL,501(C)(3),,6680,Rec. Activity Grant
679,2015,201643209349315719,National Association of Police Athletic,221838364,Vancouver WA PAL,605 East Evergreen St,98661,WA,501(C)(3),,9306,Rec. Activity Grant
680,2015,201643209349315719,National Association of Police Athletic,221838364,La Honda SAL,400 County Center,94063,CA,501(C)(3),,10122,Rec. Activity Grant
681,2015,201643209349315719,National Association of Police Athletic,221838364,Westfield NJ PAL,PO Box 873,07090,NJ,501(C)(3),,5955,Rec. Activity Grant
682,2015,201643209349315719,National Association of Police Athletic,221838364,West Valusia FL PAL,PO Box 3642,32721,FL,501(C)(3),,3299,Rec. Activity Grant
683,2015,201643209349315719,National Association of Police Athletic,221838364,Mansfield OH PAL,30 N Diamond St,44902,OH,501(C)(3),,11384,Rec. Activity Grant
684,2015,201643209349315719,National Association of Police Athletic,221838364,Pescaderro PAL,3151 Addisin Way,94063,CA,501(C)(3),,31709,Rec. Activity Grant
685,2015,201643209349315719,National Association of Police Athletic,221838364,Selma PAL,1300 Alabama Ave,36702,AL,501(C)(3),,3214,Rec. Activity Grant
686,2015,201643209349315719,National Association of Police Athletic,221838364,South Los Angeles PAL,11911 S Vermont Ave,90044,CA,501(C)(3),,11832,Rec. Activity Grant
687,2015,201643209349315719,National Association of Police Athletic,221838364,Southern Nevada PAL,3065 S Jone Blvd,89146,NV,501(C)(3),,2500,Rec. Activity Grant
688,2015,201643209349315719,National Association of Police Athletic,221838364,St Petersburg FL PAL,1450 16th St North,33704,FL,501(C)(3),,10245,Rec. Activity Grant
689,2015,201643209349315719,National Association of Police Athletic,221838364,TemeculeMurrietta PAL,28816 Pujol St,92590,CA,501(C)(3),,9331,Rec. Activity Grant
690,2015,201643209349315719,National Association of Police Athletic,221838364,Vernon Township NJ PAL,PO Box 755,07462,NJ,501(C)(3),,6957,Rec. Activity Grant
691,2015,201643209349315719,National Association of Police Athletic,221838364,West Melbourne PAL,2290 Minton Rd,32904,FL,501(C)(3),,6885,Rec. Activity Grant
692,2015,201643209349315719,National Association of Police Athletic,221838364,Westfield MA PAL,28 W Silver St,01086,MA,501(C)(3),,3397,Rec. Activity Grant
693,2015,201643209349315719,National Association of Police Athletic,221838364,Washington DC PAL,1025 Connecticut Ave,20036,DC,501(C)(3),,6000,Rec. Activity Grant
694,2015,201643209349315719,National Association of Police Athletic,221838364,Watsonville PAL,215 Union St,95076,CA,501(C)(3),,10924,Rec. Activity Grant
695,2015,201643209349315719,National Association of Police Athletic,221838364,Satellite Beach PAL,1089 S Patrick Dr,32937,FL,501(C)(3),,1152,Rec. Activity Grant
696,2015,201643209349315719,National Association of Police Athletic,221838364,Southeast Texas PAL,495 Fourth St,77704,TX,501(C)(3),,,Rec. Activity Grant
697,2015,201643209349315719,National Association of Police Athletic,221838364,Rising Sun Youth PAL,1011 Ashland Dr,30666,GA,501(C)(3),,6042,Rec. Activity Grant
698,2015,201643209349315719,National Association of Police Athletic,221838364,Wilmington PAL,3707 N Market Street,19802,DE,501(C)(3),,1171,Rec. Activity Grant
699,2015,201643209349315719,National Association of Police Athletic,221838364,Putnam Cty PAL,PO Box 65473,32065,FL,501(C)(3),,4844,Rec. Activity Grant
700,2015,201643209349315719,National Association of Police Athletic,221838364,North Fair Oaks PAL,3151 Addison Way,94063,CA,501(C)(3),,14196,Rec. Activity Grant
701,2015,201643209349315719,National Association of Police Athletic,221838364,Millbrae PAL,581 Magnolia Ave,94030,CA,501(C)(3),,4060,Rec. Activity Grant
702,2015,201643209349315719,National Association of Police Athletic,221838364,Lakeland PAL,219 N Mass Ave,33801,FL,501(C)(3),,3384,Rec. Activity Grant
703,2015,201643209349315719,National Association of Police Athletic,221838364,Charlotte Mecklenburg PAL,1330 Spring Street,28206,NC,501(C)(3),,15144,Rec. Activity Grant
704,2015,201643209349315719,National Association of Police Athletic,221838364,Coppin State University,2500 W North Ave,21216,MD,501(C)(3),,5255,Rec. Activity Grant
705,2015,201643209349315719,National Association of Police Athletic,221838364,Marietta PAL,240 Lemon St,30060,GA,501(C)(3),,9156,Rec. Activity Grant
706,2015,201643209349315719,National Association of Police Athletic,221838364,Richmond CA PAL,2200 MacDonald Ave,94801,CA,501(C)(3),,2022,Rec. Activity Grant
707,2015,201643209349315719,National Association of Police Athletic,221838364,Medina Community PAL,6665 Wadsworth Rd,44256,OH,501(C)(3),,10825,Rec. Activity Grant
708,2015,201643209349315719,National Association of Police Athletic,221838364,New Smyrna Beach PAL,1400 N Dixie Freeway,32168,FL,501(C)(3),,6858,Rec. Activity Grant
709,2015,201643209349315719,National Association of Police Athletic,221838364,North Augusta SC PAL,216 Patricia Ave,29841,SC,501(C)(3),,2820,Rec. Activity Grant
710,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,ALBANY POLICE ATHLETIC LEAGUE INC,844 MADISON AVENUE,12208,NY,501C3,141708276,41364,MENTORING PROGRAM
711,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,ATLANTA POLICE ATHLETIC LEAGUE,120 ANDERSON AVENUE NORTHWEST,30318,GA,501C3,581391927,17786,MENTORING PROGRAM
712,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,ATLANTIC CITY POLICE ATHLETIC LEAGU,250 N NEW YORK AVENUE,08401,NJ,501C3,222507381,17803,MENTORING PROGRAM
713,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BALTIMORE CO POLICE ATHLETIC LEAGUE,1111 HALSTEAD ROAD,21234,MD,501C3,526000889,15798,MENTORING PROGRAM
714,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BEAVERTON PAL,15555 SW DAVIS ROAD,97005,OR,501C3,462040546,28083,MENTORING PROGRAM
715,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BOYS & GIRLS CLUBS OF PUERTO RICO,501 AVENUE R H TODD,00907,PR,,,31265,MENTORING PROGRAM
716,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BOYS & GIRLS CLUB OF GR WESTFIELD,28 W SILVER STREET,01085,MA,501C3,042464259,30206,MENTORING PROGRAM
717,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BOYS & GIRLS CLUBS OF THE KENAU PEN,705 FRONTAGE ROAD B,99611,AK,501C3,943067142,36473,MENTORING PROGRAM
718,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BRICK TOWNSHIP POLICE ATHLETIC LEAG,60 DRUM POINT ROAD,08723,NJ,501C3,222135362,17352,MENTORING PROGRAM
719,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CABANA COLONY PALWESTGATE,3228 GUN CLUB ROAD,33406,FL,501C3,650461384,18757,MENTORING PROGRAM
720,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CALIFORNIA POLICE ACTIVITIES LEAGUE,8250 CALVINE ROAD C326,94577,CA,501C3,941752116,12206,MENTORING PROGRAM
721,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CASPER BOXING CLUB,1501 910 BARBARA ST,82601,WY,501C3,830317738,23075,MENTORING PROGRAM
722,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,BOYS & GIRLS CLUB CENTRAL ARKANSAS,1400 W MARKHAM ST SUITE 402,72201,AR,501C3,208095568,22057,MENTORING PROGRAM
723,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CHARLOTTE MECKLENBURG PAL,1330 SPRING ST,28206,NC,501C3,562012490,34727,MENTORING PROGRAM
724,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CITY OF MIAMI POLICE ATHLETIC LEAGU,400 NW 2ND AVE,33128,FL,501C3,650669948,22995,MENTORING PROGRAM
725,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,CLEVELAND POLICE ATHLETIC LEAGUE,1300 ONTARIO ST,44113,OH,501C3,341002813,35999,MENTORING PROGRAM
726,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,COBB POLICE ATHLETIC LEAGUE INCORPO,100 CHEROKEE STREET STE 460,30090,GA,501C3,272675910,16983,MENTORING PROGRAM
727,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,DAVIE POLICE ATHLETIC LEAGUE,4300 SW 57TH TERRACE,33314,FL,501C3,650716849,34866,MENTORING PROGRAM
728,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,DC POLICE FOUNDATION,1156 15TH ST NW 600,20005,DC,501C3,412250114,20000,MENTORING PROGRAM
729,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,DEKALB COUNTY POLICE ATHLETIC LEAGU,1960 W EXCHANGE PL,30084,GA,501C3,272071365,10072,MENTORING PROGRAM
730,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,DUNN POLICE ATHLETIC & ACTIVITIES L,610 FAIRGROUND RD,28334,NC,501C3,464258788,46800,MENTORING PROGRAM
731,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,EAST CLEVELAND POLICE ATHLETIC LEAG,14340 EUCLID AVE,44112,OH,501C3,237351586,35999,MENTORING PROGRAM
732,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,ELIZABETH CITY PAL,306 N ROAD STREET,27909,NC,501C3,566009324,12173,MENTORING PROGRAM
733,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,FAIRFIELD POLICE ATHLETIC LEAGUE,100 REEF ROAD PO BOX 423,04937,ME,501C3,010512570,18000,MENTORING PROGRAM
734,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,FLAGLER SHERIFF'S POLICE ATHLETIC L,901 E MOODY BLVD,32110,FL,501C3,462287604,31274,MENTORING PROGRAM
735,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,FORT PIERCE POLICE ATHLETIC LEAGUE,903 S 21ST ST,34950,FL,501C3,650670756,29061,MENTORING PROGRAM
736,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,GAINESVILLE PAL,1704 SE 2ND AVENUE,32641,FL,501C3,,20000,
737,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,GARY POLICE DEPARTMENT,301 W 30TH ST,46402,IN,501C3,356001040,39419,MENTORING PROGRAM
738,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,GREATER MELBOURNE,2547 S GRANT ST MELBOURNE,32901,FL,501C3,593604849,22646,MENTORING PROGRAM
739,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,HARRISBURG PAL,2000 N 6TH ST 1,17110,PA,501C3,453165037,6832,MENTORING PROGRAM
740,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,HENRICO POLICE ATHLETIC LEAGUE,8655 STAPLES MILL RD,23228,VA,501C3,753243082,48098,MENTORING PROGRAM
741,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,HOLLYWOOD POLICE ACTIVITIES LEAGUE,1358 N WILCOX AVENUE,90028,CA,501C3,954596172,48742,MENTORING PROGRAM
742,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,HOWELL TOWNSHIP PAL,115 KENT RD PO BOX 713,07731,NJ,501C3,222234983,61628,MENTORING PROGRAM
743,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,IMPERIAL COUNTY SHERIFF'S ACTIVITIE,1078 DOGWOOD ROAD 102,92249,CA,501C3,330781885,20208,MENTORING PROGRAM
744,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,KING COUNTY PAL,5020 100 42ND ST SW,98026,WA,501C3,,39949,MENTORING PROGRAM
745,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LAKE WALES PAL,24 W ORANGE AVE,33853,FL,501C3,201782938,7611,MENTORING PROGRAM
746,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LAKELAND POLICE ATHLETIC ACTIVITI,325 WEST 2ND STREET,33805,FL,501C3,593213375,42093,MENTORING PROGRAM
747,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LANCASTER POLICE ATHLETIC LEAGUE,1180 E LOCUST ST,43130,OH,501C3,264127436,30600,MENTORING PROGRAM
748,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LAPD DEVONSHIRE PALS,8721 WILBUR AVE,91324,CA,501C3,237270505,31800,MENTORING PROGRAM
749,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LAPD TOPANGA PAL,21501 SCHOENBORN ST,91304,CA,501C3,270292787,34709,MENTORING PROGRAM
750,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LEXINGTON PAL,150 E MAIN ST,40507,KY,501C3,610858140,15942,MENTORING PROGRAM
751,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,LOS LUNAS SCHOOLS SAFETY & SECURITY,32 SUN VALLEY RD,87031,NM,501C3,856000368,14679,MENTORING PROGRAM
752,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MANSFIELD PAL,30 N DIAMOND ST,44902,OH,501C3,346001795,35410,MENTORING PROGRAM
753,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MARIETTA POLICE ATHLETIC LEAGUE,240 LEMON STREET,30060,GA,501C3,231073193,44255,MENTORING PROGRAM
754,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MEDINA COUNTY POLICE ACTIVITIES LEA,6665 WADSWORTH ROAD,44256,OH,501C3,352342739,35882,MENTORING PROGRAM
755,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MIAMI BEACH PAL,999 11TH ST,33139,FL,501C3,590994619,35000,MENTORING PROGRAM
756,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MIRAMAR POLICE ATHLETIC LEAGUE,PO BOX 27-7715,33027,FL,501C3,650187974,17703,MENTORING PROGRAM
757,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,MONMOUTH OCEAN PAL,PO BOX 713,07731,NJ,501C3,,20000,MENTORING PROGRAM
758,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,NASHUA PAL (POLICE ATHLETIC LEAGUE),52 ASH ST,03060,NH,501C3,020427526,25595,MENTORING PROGRAM
759,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,NORTH AUGUSTA BOXING PAL BOXING CLU,3294 AUGUSTA ROAD,29851,SC,501C3,581633211,23345,MENTORING PROGRAM
760,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,NORTH MIAMI BEACH POLICE ATHLETIC L,16901 NE 19TH AVE,33162,FL,501C3,474895748,16909,MENTORING PROGRAM
761,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,OKLAHOMA CITY POLICE ATHLETIC LEAGU,3816 S ROBINSON AVE,73109,OK,501C3,731400680,35881,MENTORING PROGRAM
762,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,OLIVET BOYS AND GIRLS CLUB PAL SITE,325 WALNUT STREET,19601,PA,501C3,231365380,39385,MENTORING PROGRAM
763,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,OXNARD POLICE ACTIVITIES LEAGUE IN,350 S K ST,93030,CA,501C3,770381393,39194,MENTORING PROGRAM
764,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PALATKA POLICE ATHLETIC LEAGUE,110 N 11TH ST,32177,FL,501C3,364701836,46770,MENTORING PROGRAM
765,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PALM BEACH AREA TENNIS PATRONS INC,2247 PALM BEACH LAKES BLVD SUITE 2,33480,FL,501C3,,65585,MENTORING PROGRAM
766,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PALM BEACH COUNTY PALWESTERN COMMU,228 GUN CLUB ROAD,33430,FL,501C3,650461384,44137,MENTORING PROGRAM
767,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PARSIPPANY POLICE ATHLETIC LEAGUE,33 BALDWIN RD,07054,NJ,501C3,226073233,35528,MENTORING PROGRAM
768,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PHARR PAL,118 SOUTH CAGE BLVD,78577,TX,501C3,,34385,MENTORING PROGRAM
769,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PINELLAS COUNTY SHERIFF'S POLICE AT,3755 46TH AVE N,33714,FL,501C3,593760782,39620,MENTORING PROGRAM
770,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ACTIVITIES LEAGUE OF VANCOUV,605 E EVERGREEN BLVD,98661,WA,501C3,912072283,43762,MENTORING PROGRAM
771,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE OF DELAWARE,7259 LANCASTER PIKE,19707,DE,501C3,222606531,48468,MENTORING PROGRAM
772,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE OF INDIANAPO,4209 N COLLEGE AVE,46222,IN,501C3,351534981,5106,MENTORING PROGRAM
773,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE OF NORRISTOW,340 HARDING BLVD,19401,PA,501C3,237434398,6651,MENTORING PROGRAM
774,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE OF SOUTHERN,3065 S JONES BLVD 201,89146,NV,501C3,860857333,43079,MENTORING PROGRAM
775,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE OF WILMINGTO,3707 N MARKET ST,19802,DE,501C3,510388537,39600,MENTORING PROGRAM
776,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,POLICE ATHLETIC LEAGUE ZANESVILLE-M,804 PINE STREET,43702,OH,501C3,311557873,36000,MENTORING PROGRAM
777,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PRINCE GEORGES COUNTY POLICE ATHLET,7600 BARLOWE ROAD,20785,MD,501C3,475565773,36000,MENTORING PROGRAM
778,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,PUTNAM COUNTY SHERIFF'S OFFICE POLI,113PUTNAM COUNTYBOULEVARD,32131,FL,501C3,364744534,26960,MENTORING PROGRAM
779,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,RICHMOND POLICE ACTIVITIES LEAGUE,2200 MACDONALD AVENUE,94801,CA,501C3,942826455,48024,MENTORING PROGRAM
780,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAFE ALTERNATIVES FOR EVERYONE - TE,28910 PUJOL ST,92590,CA,501C3,911962947,39948,MENTORING PROGRAM
781,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94025,CA,501C3,946000563,53619,MENTORING PROGRAM
782,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94019,CA,501C3,946000563,56538,MENTORING PROGRAM
783,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94402,CA,501C3,946000563,49656,MENTORING PROGRAM
784,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94020,CA,501C3,946000563,45445,MENTORING PROGRAM
785,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94030,CA,501C3,946000563,30879,MENTORING PROGRAM
786,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94063,CA,501C3,946000563,53596,MENTORING PROGRAM
787,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94038,CA,501C3,946000563,43411,MENTORING PROGRAM
788,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94080,CA,501C3,946000563,45747,MENTORING PROGRAM
789,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94060,CA,501C3,946000563,58204,MENTORING PROGRAM
790,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94070,CA,501C3,946000563,48806,MENTORING PROGRAM
791,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94019,CA,501C3,946000563,46644,MENTORING PROGRAM
792,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SAN MATEO COUNTY SHERIFF'S ACTIVITI,3151 EDISON WAY,94025,CA,501C3,946000563,30622,MENTORING PROGRAM
793,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SANTA BARBARA POLICE ACTIVITIES LEA,1235 CHAPALA ST,93101,CA,501C3,770523426,52868,MENTORING PROGRAM
794,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SANTA MONICA PAL,1401 OLYMPIC BLVD,90404,CA,501C3,954249048,18000,MENTORING PROGRAM
795,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SATELLITE BEACH POLICE ATHLETIC LEA,1089 S PATRICK DR,32937,FL,501C3,593352842,18045,MENTORING PROGRAM
796,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SEATTLE PAL,610 5TH AVENUE,98104,WA,501C3,800789872,17015,MENTORING PROGRAM
797,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SELMA POLICE ATHLETIC LEAGUE,145 COLLEGE DR,36701,AL,501C3,631244662,28546,MENTORING PROGRAM
798,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHELBY METRO POLICE ACTIVITIES LEAG,1035 UNIVERSITY ST,38120,TN,501C3,611537097,31323,MENTORING PROGRAM
799,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFF PAL,1200 N TELEGRAPH ROAD BUILDING 38,48342,MI,501C3,473158769,35114,MENTORING PROGRAM
800,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFFS YOUTH FOUNDATION OF LOS AN,212 W TEMPLE ST,90012,CA,501C3,954047797,31143,MENTORING PROGRAM
801,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFFS YOUTH FOUNDATION OF LOS AN,213 W TEMPLE ST,90012,CA,501C3,954047797,23715,MENTORING PROGRAM
802,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFFS YOUTH FOUNDATION OF LOS AN,214 W TEMPLE ST,90012,CA,501C3,954047797,19516,MENTORING PROGRAM
803,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFFS YOUTH FOUNDATION OF LOS AN,215 W TEMPLE ST,90012,CA,501C3,954047797,28400,MENTORING PROGRAM
804,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SHERIFFS YOUTH FOUNDATION OF LOS AN,215 W TEMPLE ST,90012,CA,501C3,954047797,25370,MENTORING PROGRAM
805,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SOUTH COUNTY & C,3151 EDISON WAY,94025,CA,501C3,,18129,MENTORING PROGRAM
806,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,ST LOUIS COUNTY POLICE ATHLETIC LE,7900 FORSYTH BLVD ST,63105,MO,501C3,352545264,11060,MENTORING PROGRAM
807,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,STANISLAUS COUNTY POLICE ACTIVITIES,1325 BEVERLY DR,95351,CA,501C3,770333848,35756,MENTORING PROGRAM
808,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,STARPAL,4110 54TH STREET,92105,CA,501C3,330363138,57560,MENTORING PROGRAM
809,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,STATE OF FLORIDA ASSOCIATION OF POL,PO BOX 350399,32225,FL,501C3,592588363,31402,MENTORING PROGRAM
810,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,STURGIS PAL STURGIS POLICE DEPART,1400 MAIN ST,57785,SD,501C3,814500479,16568,MENTORING PROGRAM
811,2017,201813189349308566,NATIONAL ASSOCIATION OF POLICE,221838364,SUFFOLK COUNTY POLICE ATHLETIC LEAG,PO BOX 26,11980,NY,501C3,237356002,25021,MENTORING PROGRAM
