,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
142,2018,201942249349301914,INTERNATIONAL UNION OF POLICE,521139564,NATIONAL LAW ENFORCEMENT OFFICER MEMORIAL,901 E STREET NW,20004,DC,501(C)(3),521382926,5000,SUPPORT FUNDRAISING
143,2018,201942249349301914,INTERNATIONAL UNION OF POLICE,521139564,SUNCOAST FOUNDATION FOR THE HANDICAPPED,PO BOX 1952,34274,FL,501(C)(3),592417258,15000,SPONSORSHIP
144,2015,201633159349302933,NATIONAL ORGANIZATION OF BLACK LAW,521165531,NOBLE GREATER PHILADELPHIA CHAPTER,PO BOX 34040,19101,PA,501(C)(3),232447541,10000,TO SUPPORT PROGRAMS
145,2017,201813059349300001,NATIONAL ORGANIZATION OF BLACK LAW,521165531,NATIONAL LAW ENFORCEMENT MUSEUM,444 E STREET NW,20001,DC,501(C)(3),521382926,22272,PROGRAM GRANT
146,2014,201513209349303011,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501(C)(3),223530541,312123,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
147,2015,201632249349302408,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501(C)(3),223530541,336000,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
148,2016,201722229349300202,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501(C)(3),223530541,320000,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
149,2017,201833199349303513,NATIONAL LAW ENFORCEMENT OFFICERS,521382926,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501(C)(3),223530541,280000,TO RAISE AWARENESS OF LAW ENFORCEMENT OFFICERS WHO HAVE DIED IN THE LINE OF DUTY.
150,2013,201501339349300920,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,THE POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW,20036,DC,501(C)(3),520906599,1751298,OPERATIONAL SUPPORT
151,2014,201620849349300007,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,THE POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036,DC,501(C)(3),520906599,1696106,OPERATIONAL SUPPORT
152,2015,201701219349300310,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036,DC,501(C)(3),520906599,1961774,OPERATIONAL SUPPORT
153,2016,201841239349301149,Police Foundations Third Decade Fund,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW Ste 200,20036,DC,501(C)(3),520906599,1148385,Operational support
154,2017,201911159349300821,POLICE FOUNDATIONS THIRD DECADE FUND,521529467,POLICE FOUNDATION,1201 CONNECTICUT AVENUE NW STE 200,20036,DC,501(C)(3),520906599,817000,OPERATIONAL SUPPORT
155,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 Marriott dr,37214,TN,501(c)8,352180499,43346,Donation to assist with police week activities
156,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606,IL,501(c)3,362171729,12117,DONATION
157,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,special olympics,1133 19th street nw,20036,DC,501(c)3,520889518,5000,donation
158,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,colorado police officer's foundation,2701 west 84th avenue 211,80031,CO,501(c)3,841415731,7500,donation
159,2015,201730589349300203,NATIONAL FRATERNAL ORDER OF,521606785,WV State Lodge,133 macy flat top road,25530,WV,501(c)8,237190341,10000,donation for disaster relief
160,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 Marriott dr,37214,TN,501(c)8,352180499,43342,Donation to assist with police week activities
161,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606,IL,501(c)3,362171729,5000,DONATION
162,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,special olympics,1133 19th street nw,20036,DC,501(c)3,520889518,5000,donation
163,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,louisiana fop foundation,2949 n front street,17110,PA,501(c)3,452972966,10000,donation
164,2016,201840579349300804,NATIONAL FRATERNAL ORDER OF,521606785,WV State Lodge,133 macy flat top road,25530,WV,501(c)8,237190341,37889,donation for disaster relief
165,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,GRAND LODGE AUXILIARY OF THE FRATERNAL ORDER OF POLICE INC,701 MARRIOTT DR,37214,TN,501(C)8,352180499,47318,DONATION TO ASSIST WITH POLICE WEEK ACTIVITIES
166,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,EASTER SEALS INC,233 SOUTH WACKER,60606,IL,501(C)3,362171729,6603,DONATION
167,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,SPECIAL OLYMPICS,1133 19TH STREET NW,20036,DC,501(C)3,520889518,5000,DONATION
168,2017,201940089349301994,NATIONAL FRATERNAL ORDER OF,521606785,TEXAS STATE LODGE,6200 LA CALMA DRIVE STE 200,78752,TX,501(C)8,752128927,50000,DONATION FOR DISASTER RELIEF
169,2013,201403219349310010,Policeman's Benevolent Association,521760761,Various organizations,,,,,,10133,Contribute to various charitable and other causes of members interest.
170,2015,201602739349300315,Policeman's Benevolent Association,521760761,,,,,,,,Contribute to various charitable and other causes of members interest.
171,2016,201820299349301392,Policeman's Benevolent Association,521760761,Atlantic City PBA Local No 24 Education and Retirement Fund Inc,250 N New York Avenue,08401,NJ,501(c)(3),261652423,,Contribute to various charitable and other causes of members interest.
172,2015,201602079349300035,HAGERSTOWN AREA POLICE ATHLETIC,522061220,CLEAR SPRING COMMUNITY CENTER,PO BOX 252,21722,MD,501C3,472382869,5400,GENERAL OPERATIONS
173,2017,201922249349300407,INTERNATIONAL ASSOCIATION OF CHIEFS OF,530227813,NATIONAL LAW ENFORCEMENT OFFICERS MEMORIAL FUND,901 E STREET NW SUITE 100,20004,DC,501(C)(3),521382926,10000,MUSEUM SPONSORSHIP
174,2015,201622889349300432,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004,DC,501(C),521382926,62310,PROVIDE SUPPORT
175,2016,201732659349300663,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004,DC,501(C),521382926,63075,PROVIDE SUPPORT
176,2017,201822769349300717,VIRGINIA SHERIFFS' INSTITUTE INC,541063932,NATIONAL LAW ENFORCEMENT MEMORIAL F,901 E ST NW STE 100,20004,DC,501(C),521382926,67410,PROVIDE SUPPORT
177,2016,201832239349300103,THE FOUNDATION OF INTERNATIONAL,541576762,INTERNATIONAL ASSOCIATION OF CHIEFS OF POLICE,44 CANAL CENTER PLAZA,22314,VA,501(C)(3),530227813,51000,PROGRAM SUPPORT
178,2013,201423449349300047,VIRGINIA ASSOCIATION OF CHIEFS OF POLICE,546000803,RADFORD COUNTY VA COMMONWEATH'S ATTORNEY OFFICE,619 SECOND STREET,24141,VA,,,28208,PROJECT SAFE NEIGHBORHOOD FUNDING
179,2018,201911309349302446,KANSAS LAW ENFORCEMENT,562366095,KANSAS HISTORICAL SOCIETY,6425 SW 6TH AVENUE,66615,KS,501(C)(3),486102800,35000,TO SUPPORT THE CONSTRUCTION OF THE MEMORIAL.
180,2017,201813199349305751,GREENVILLE SHERIFF'S FOUNDATION,570785120,HONOR FLIGHT UPSTATE SC,PO BOX 838,29681,SC,501C3,454096002,10000,WWII VETERANS
181,2018,201901309349300820,RICHLAND COUNTY SHERIFF'S,571003451,RICHLAND COUNTY SHERIFF'S DEPARTMEN,5623 TWO NOTCH RD,29223,SC,GOV,,43186,AUTO PURCHASE
182,2014,201523209349311257,FLORIDA PBA INC - GROUP RETURN,590183001,CITY OF TAMPA POLICE DEPARTMENT,ONE POLICE PLAZA,33602,FL,,,7031,PROVIDE EQUIPMENT AND FINANCIAL SUPPORT FOR THE TACTICLE RESPONSE AND THE SWAT UNITS
183,2017,201930599349300213,FLORIDA PBA INC - GROUP RETURN,590183001,,,,,,,,PROVIDE EQUIPMENT AND FINANCIAL SUPPORT FOR THE TACTICLE RESPONSE AND THE SWAT UNITS
184,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064,FL,501(C)(3),237303117,258813,GENERAL
185,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308,FL,501(C)(3),593544383,10000,GENERAL
186,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA DEPUTY SHERIFFS ASSOCIATION,2617 MAHAN DRIVE,32308,FL,501(C)(3),204702355,10000,GENERAL
187,2013,201531339349304568,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308,FL,501(C)(3),204702355,10000,GENERAL
188,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064,FL,501(C)(3),237303117,245076,GENERAL
189,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308,FL,501(C)(3),593544383,10000,GENERAL
190,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,,,,,,,,GENERAL
191,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308,FL,501(C)(3),204702355,10000,GENERAL
192,2014,201630829349300703,FLORIDA SHERIFFS ASSOCIATION INC,590708112,CONCERNS OF POLICE SURVIVORSINC,8827 MARLEE ROAD,32222,FL,501(C)(3),593526441,10000,GENERAL
193,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS YOUTH RANCHES INC,PO BOX 2000,32064,FL,501(C)(3),237303117,294589,GENERAL
194,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FLORIDA SHERIFFS EXPLORER ASSOCIATION,2617 MAHAN DRIVE,32308,FL,501(C)(3),593544383,20000,GENERAL
195,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,,,,,,,,GENERAL
196,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,FDSA LEND A HAND,2617 MAHAN DRIVE,32308,FL,501(C)(3),204702355,20000,GENERAL
197,2015,201702019349300205,FLORIDA SHERIFFS ASSOCIATION INC,590708112,CONCERNS OF POLICE SURVIVORSINC,8827 MARLEE ROAD,32222,FL,501(C)(3),593526441,20000,GENERAL
198,2016,201840879349300244,FRATERNAL ORDER OF POLICE PINELLAS LODGE 43,591628878,Tragedy Assistance Program for Survivors,910 17th Street NW Ste 800,20006,DC,501C3,920152268,14000,To provide support of TAPS mission
199,2013,201440789349300039,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,47127,GENERAL SUPP
200,2014,201510749349300306,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,65944,GENERAL SUPP
201,2015,201601049349301100,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,,GENERAL SUPP
202,2016,201720749349300827,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,,GENERAL SUPP
203,2017,201830729349300638,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,,GENERAL SUPP
204,2018,201920879349301302,HISPANIC POLICE OFFICERS ASSOC INC,592350347,HISPANIC POLICE OFFICERS ASSOC,1470 NW 107 AVE STE P,33172,FL,501 C 3,262202967,,GENERAL SUPP
205,2013,201401709349300310,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,11194,Sister Lodge
206,2014,201542099349300214,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,11194,Sister Lodge
207,2015,201632119349300618,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,11194,Sister Lodge
208,2016,201722409349301412,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,12127,Sister Lodge
209,2017,201801699349301205,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,6530,Sister Lodge
210,2018,201912279349302526,Frat Order Of Police Dist II,592453225,Clay County FOP 104,2547 CR 220,32043,FL,501c8,237431553,6530,Sister Lodge
211,2016,201711309349303211,Miami Community Police Benevolent,592531825,COMBPPCM,480 NW 11th ST,33136,FL,,272553769,6500,Assistance- Potential Takeover
212,2013,201412169349301251,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,601715,
213,2014,201501809349300410,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,301248,
214,2015,201631539349300138,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,254567,
215,2016,201701589349300425,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,194919,
216,2017,201802199349300345,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,196904,
217,2018,201912179349300321,SOUTHERN STATES POLICE BENEVOLENT,592825130,POLICE BENEVOLENT FOUNDATION,2155 HWY 42 S,30252,GA,,203216872,253278,
218,2013,201423159349300427,SEMINOLE COUNTY PAL INC,593196445,SEMINOLE COUNTY SHERIFF'S OFFICE,100 BUSH BLVD,327736706,FL,GOV,593196445,92121,HEROES MEMORIAL FUND
219,2013,201423159349300427,SEMINOLE COUNTY PAL INC,593196445,SEMINOLE COUNTY SHERIFF'S OFFICE,100 BUSH BLVD,327736706,FL,GOV,593196445,8841,SEM. CHRISTMAS VILL.
220,2016,201742939349300314,BREVARD COUNTY SHERIFF'S OFFICE,593441257,SPCA OF NORTH BREVARD INC,455 CHENEY HWY,32780,FL,501C3,591989109,7000,CARE FOR ANIMALS
221,2017,201841349349300129,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,KSP SWAT,919 Versailles Road,40601,KY,,610600439,23670,Program support
222,2017,201841349349300129,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,Trooper Island Camp Inc,919 Versailles Road,40601,KY,,616038389,26517,Camp support
223,2018,201931359349307783,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,KSP SWAT,919 Versailles Road,40601,KY,,610600439,42732,Program support
224,2018,201931359349307783,KY STATE POLICE PROFESSIONAL ASSOCIATION,610929440,Trooper Island Camp Inc,919 Versailles Road,40601,KY,,616038389,17848,Camp support
225,2018,201910799349300741,Kentucky Sheriff's Association,611158889,KY Sheriffs Boys & Girls Ranch,233 Ranch RD,42044,KY,,610880944,59680,
226,2014,201641349349301554,LOUISVILLE METRO POLICE FOUNDATION INC,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202,KY,,,70709,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
227,2015,201720629349300837,Louisville Metro Police Foundation Inc,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202,KY,,,167591,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
228,2016,201820859349300502,Louisville Metro Police Foundation Inc,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202,KY,,,327484,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
229,2017,201920859349300322,LOUISVILLE METRO POLICE FOUNDATION INC,611498961,LOUISVILLE METRO POLICE DEPARTMENT,633 W JEFFERSON STREET,40202,KY,,,200288,TO PROVIDE THE LOUISVILLE METRO POLICE DEPT WITH EQUIPMENT & PROGRAMS
230,2013,201522269349303762,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172,FL,501C3,650120960,41668,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
231,2013,201522269349303762,POLICE OFFICER ASSISTANCE TRUST,650164129,LEO FOUNDATION,9105 NW 25 STREET,33172,FL,501C3,650850694,10500,AGREED UPON SUPPORT OF ASSISTANCE TO THE MEN AND WOMEN OF THE LAW ENFORCEMENT COMMUNITY OF MIAMI-DADE COUNTY.
232,2014,201642289349302974,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172,FL,501C3,650120960,41556,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
233,2014,201642289349302974,POLICE OFFICER ASSISTANCE TRUST,650164129,LEO FOUNDATION,9105 NW 25 STREET,33172,FL,501C3,650850694,9000,AGREED UPON SUPPORT OF ASSISTANCE TO THE MEN AND WOMEN OF THE LAW ENFORCEMENT COMMUNITY OF MIAMI-DADE COUNTY.
234,2015,201742159349300619,Police Officer Assistance Trust,650164129,DADE COUNTY PBA,LOVE FUND 10680 NW 25TH STREET,33172,FL,501C3,650120960,33082,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
235,2015,201742159349300619,Police Officer Assistance Trust,650164129,leo foundation,9105 nw 25 street,33172,FL,501C3,650850694,9000,agreed upon support of assistance to the men and women of the law enforcement community of miami-dade county.
236,2016,201820929349300702,Police Officer Assistance Trust,650164129,Dade County PBA Love Fund,10680 NW 25th St,33172,FL,501C3,650120960,36972,Agreed upon support of assistance to families of police officers in need.
237,2016,201820929349300702,Police Officer Assistance Trust,650164129,The Law Enforcement Officers Charitable Foundation Inc,C/O Miami-Dade Police Dept 9105 NW,33172,FL,501C3,650850694,9000,Agreed upon support of assistance to the men and women of law enforcement.
238,2017,201902199349300700,POLICE OFFICER ASSISTANCE TRUST,650164129,DADE COUNTY PBA LOVE FUND,10680 NW 25TH ST,33172,FL,501C3,650120960,45833,AGREED UPON SUPPORT OF ASSISTANCE TO FAMILIES OF POLICE OFFICERS IN NEED.
239,2017,201902199349300700,POLICE OFFICER ASSISTANCE TRUST,650164129,THE LAW ENFORCEMENT OFFICERS CHARITABLE FOUNDATION INC,C/O MIAMI-DADE POLICE DEPT 9105 NW,33172,FL,501C3,650850694,9000,AGREED UPON SUPPORT OF ASSISTANCE TO THE MEN AND WOMEN OF LAW ENFORCEMENT.
240,2013,201521319349303177,THE SHERIFFS FOUNDATION OF BROWARD,650898338,HANDY INC,501 NE 8TH STREET,33304,FL,501C3,592507617,11100,DISADVANTAGED YOUTH
241,2013,201521319349303177,THE SHERIFFS FOUNDATION OF BROWARD,650898338,BROWARD EDUCATION FOUNDATION,600 SE 3RD AVENUE,33301,FL,501C3,592359433,7000,EDUCATION
242,2014,201631379349303088,THE SHERIFFS FOUNDATION OF BROWARD,650898338,UNITED WAY OF BROWARD COUNTY,1300 SOUTH ANDREWS AVENUE,33316,FL,501C3,590624402,6500,IMPROVE GENERAL
243,2014,201542129349300944,STATEWIDE UNIVERSITY POLICE ASSOCIATION,680113165,BAKER TO VEGAS LAAPRAC,1855 Academy Dr,90012,CA,501(C)(4),951686994,10898,LAW ENFORCEMENT ASSOCIATION SUPPORT
244,2016,201703209349300720,STATEWIDE UNIVERSITY POLICE ASSOCIATION,680113165,BAKER TO VEGAS LAAPRAC,1855 Academy Dr,90012,CA,,951686994,10874,LAW ENFORCEMENT ASSOCIATION SUPPORT
245,2013,201413179349304041,Minorities in Law Enforcement,680316205,governors cup fdtn,755 riverpoint dr,95605,CA,501 (C)(3),800356309,6000,community suport
246,2015,201633429349300418,MINORITIES IN LAW ENFORCEMENT,680316205,GOVERNOR'S CUP FDTN,755 RIVERPOINT DR,95605,CA,501C3,800356309,36000,COMMUNITY SUPPORT
247,2013,201432589349300528,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,35400,CHARITABLE
248,2013,201432589349300528,SHERIFF'S CHARITIES INC,680414934,MICKEY RAINEY,PO BOX 1088,94526,CA,501(C)(3),680097366,17000,CHARITABLE
249,2013,201432589349300528,SHERIFF'S CHARITIES INC,680414934,STAND FOR FAMILIES FREE OF VIOLENCE,12230 SAN PABLO AVENUE,94805,CA,501(C)(3),942476576,51500,CHARITABLE
250,2014,201512959349301406,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,29000,CHARITABLE
251,2014,201512959349301406,SHERIFF'S CHARITIES INC,680414934,MICKI RAINEY SCHOLARSHIP FUND,PO BOX 1088,94526,CA,501(C)(3),680097366,13000,CHARITABLE
252,2015,201602429349300725,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,35000,CHARITABLE
253,2015,201602429349300725,SHERIFF'S CHARITIES INC,680414934,MICKI RAINEY SCHOLARSHIP FUND,PO BOX 1088,94526,CA,501(C)(3),680097366,21000,CHARITABLE
254,2016,201712579349301801,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,34000,CHARITABLE
255,2016,201712579349301801,SHERIFF'S CHARITIES INC,680414934,MICKEY RAINEY SCHOLARSHIP FUND,PO BOX 1088,94526,CA,501(C)(3),680097366,20500,CHARITABLE
256,2016,201712579349301801,SHERIFF'S CHARITIES INC,680414934,SHOP WITH A COP - CONTRA COSTA SHERIFF'S OFFICE,651 PINE STREET,94553,CA,501(C)(3),,5028,CHARITABLECHARITABLE
257,2017,201842579349300944,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,29000,CHARITABLE
258,2017,201842579349300944,SHERIFF'S CHARITIES INC,680414934,MICKEY RAINEY SCHOLARSHIP FUND,PO BOX 1088,94526,CA,501(C)(3),680097366,21500,CHARITABLE
259,2018,201922499349301462,SHERIFF'S CHARITIES INC,680414934,COMMUNITY YOUTH CENTER,2241 GALAXY COURT,94520,CA,501(C)(3),680358005,27500,CHARITABLE
260,2018,201922499349301462,SHERIFF'S CHARITIES INC,680414934,MICKEY RAINEY SCHOLARSHIP FUND,PO BOX 1088,94526,CA,501(C)(3),680097366,20500,CHARITABLE
261,2018,201922499349301462,SHERIFF'S CHARITIES INC,680414934,COURT APPOINTED SPECIAL ADVOCATES PROGRAM INC - CASA,2151 SALVIO STREET SUITE 295,94520,CA,501(C)(3),942897531,5000,CHARITABLE
262,2016,201713199349309811,PHOENIX LAW ENFORCEMENT ASSOCIATION,680615615,PPSLA CHARITIES,8821 N 7TH STREET STE 210,85020,AZ,(C)(3),510603509,16767,OFFICER ASSISTANCE
263,2017,201811159349301076,PHOENIX LAW ENFORCEMENT ASSOCIATION,680615615,THE DAVID GLASSER FOUNDATION,4618 W POKEBERRY LN,85083,AZ,(C)(3),815386860,58725,COMMUNITY ASSISTANCE
264,2017,201811159349301076,PHOENIX LAW ENFORCEMENT ASSOCIATION,680615615,PHOENIX POLICE CADET PROGRAM,620 W WASHINGTON,85003,AZ,GOV,471743942,6700,COMMUNITY ASSISTANCE
265,2018,201942499349301144,PHOENIX LAW ENFORCEMENT ASSOCIATION,680615615,THE DAVID GLASSER FOUNDATION,4618 W POKEBERRY LN,85083,AZ,(C)(3),815386860,33685,COMMUNITY ASSISTANCE
266,2018,201942499349301144,PHOENIX LAW ENFORCEMENT ASSOCIATION,680615615,ST VINCENT DE PAUL,420 W WATKINS RD,85003,AZ,(C)(3),860096789,6000,COMMUNITY ASSISTANCE
267,2017,201843039349300214,FELGENHAUER TRUST FOR THE CALISTOGA POLICE DEPT,686082815,CALISTOGA POLICE,OFFICERS ASSN,94515,CA,,946000305,13021,PUBLIC SAFETY
268,2014,201502049349301170,ARKANSAS SHERIFFS YOUTH RANCHES INC,710471266,ARKANSAS SHERIFFS' YOUTH RANCHES,100 ST VINCENT PLACE,72501,AR,501C3,270115849,439079,EXPENSES/INVESTMENT
