,Unnamed: 0,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
123,123,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
124,124,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
125,125,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
126,126,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
127,127,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
128,128,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,9000.0,
129,129,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,,
130,130,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
131,131,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,10000.0,
132,132,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,5000.0,
133,133,2013,201411929349301001,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,20000.0,
134,134,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,American Heart Association,5851 St Augustine Road,32207.0,FL,501c3,135613797.0,,
135,135,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Hands on Jacksonville,6817 Southpoint Pkwy 302,32216.0,FL,501c3,591466484.0,,
136,136,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,The Justice Coalition,1935 S Lane Ave Ste 1,32210.0,FL,501c3,593329348.0,,
137,137,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Police Unity Tour of FL Inc,PO Box 9144,330759144.0,FL,501c3,201026394.0,,
138,138,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Celebrate Asia,8732 Lone Star Road,32211.0,FL,501c3,300587167.0,,
139,139,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
140,140,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,NLEOMF,400 7th St NW Ste 300,20004.0,DC,501c3,521382926.0,,
141,141,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
142,142,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
143,143,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
144,144,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
145,145,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
146,146,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,5000.0,
147,147,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,,
148,148,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
149,149,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,10000.0,
150,150,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,,
151,151,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,5000.0,
152,152,2014,201502789349300685,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
153,153,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,American Heart Association,5851 St Augustine Road,32207.0,FL,501c3,135613797.0,,
154,154,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Hands on Jacksonville,6817 Southpoint Pkwy 302,32216.0,FL,501c3,591466484.0,,
155,155,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,The Justice Coalition,1935 S Lane Ave Ste 1,32210.0,FL,501c3,593329348.0,,
156,156,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Police Unity Tour of FL Inc,PO Box 9144,330759144.0,FL,501c3,201026394.0,,
157,157,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Celebrate Asia,8732 Lone Star Road,32211.0,FL,501c3,300587167.0,,
158,158,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,,
159,159,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,National Law Enforcement Memorial,901 E Street NW Suite 100,20004.0,DC,501c3,521382926.0,10000.0,
160,160,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
161,161,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
162,162,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
163,163,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
164,164,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
165,165,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,7500.0,
166,166,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,,
167,167,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
168,168,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,,
169,169,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,,
170,170,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,17742.0,
171,171,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
172,172,2015,201622359349300722,Jacksonville Frat Order of Police Foundation,200821341,Warrior City,1104 Summit Ave Suite 100,75074.0,TX,501c3,461462602.0,5000.0,
173,173,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,American Heart Association,5851 St Augustine Road,32207.0,FL,501c3,135613797.0,,
174,174,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Hands on Jacksonville,6817 Southpoint Pkwy 302,32216.0,FL,501c3,591466484.0,,
175,175,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,The Justice Coalition,1935 S Lane Ave Ste 1,32210.0,FL,501c3,593329348.0,,
176,176,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Police Unity Tour of FL Inc,PO Box 9144,330759144.0,FL,501c3,201026394.0,7000.0,
177,177,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Celebrate Asia,8732 Lone Star Road,32211.0,FL,501c3,300587167.0,,
178,178,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,,
179,179,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,National Law Enforcement Memorial,901 E Street NW Suite 100,20004.0,DC,501c3,521382926.0,,
180,180,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
181,181,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
182,182,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
183,183,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
184,184,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
185,185,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,5000.0,
186,186,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,,
187,187,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
188,188,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,,
189,189,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,,
190,190,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,10000.0,
191,191,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
192,192,2016,201721569349300412,Jacksonville Frat Order of Police Foundation,200821341,Warrior City,1104 Summit Ave Suite 100,75074.0,TX,501c3,461462602.0,,
193,193,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,American Heart Association,5851 St Augustine Road,32207.0,FL,501c3,135613797.0,,
194,194,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Hands on Jacksonville,6817 Southpoint Pkwy 302,32216.0,FL,501c3,591466484.0,,
195,195,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,The Justice Coalition,1935 S Lane Ave Ste 1,32210.0,FL,501c3,593329348.0,,
196,196,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Police Unity Tour of FL Inc,PO Box 9144,330759144.0,FL,501c3,201026394.0,,
197,197,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Celebrate Asia,8732 Lone Star Road,32211.0,FL,501c3,300587167.0,,
198,198,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
199,199,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,National Law Enforcement Memorial,901 E Street NW Suite 100,20004.0,DC,501c3,521382926.0,,
200,200,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
201,201,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
202,202,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
203,203,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
204,204,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
205,205,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,,
206,206,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,10000.0,
207,207,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
208,208,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,,
209,209,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,,
210,210,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,10000.0,
211,211,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,5000.0,
212,212,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Warrior City,1104 Summit Ave Suite 100,75074.0,TX,501c3,461462602.0,,
213,213,2017,201821699349300547,Jacksonville Frat Order of Police Foundation,200821341,Dreams Come True Jacksonville,6803 Southpoint Parkway,32216.0,FL,501c3,592967803.0,,
214,214,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,American Heart Association,5851 St Augustine Road,32207.0,FL,501c3,135613797.0,,
215,215,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Hands on Jacksonville,6817 Southpoint Pkwy 302,32216.0,FL,501c3,591466484.0,,
216,216,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,The Justice Coalition,1935 S Lane Ave Ste 1,32210.0,FL,501c3,593329348.0,,
217,217,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Police Unity Tour of FL Inc,PO Box 9144,330759144.0,FL,501c3,201026394.0,,
218,218,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Celebrate Asia,8732 Lone Star Road,32211.0,FL,501c3,300587167.0,,
219,219,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,,
220,220,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,National Law Enforcement Memorial,901 E Street NW Suite 100,20004.0,DC,501c3,521382926.0,,
221,221,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Childrens Chorus,225 E Duval St,32202.0,FL,501c3,593583678.0,,
222,222,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Shannon Miller Foundation,5035 Longbow Road,32210.0,FL,501c3,208441486.0,,
223,223,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Special Olympics of NE FLorida,851 Market Street,32201.0,FL,501c3,237181580.0,,
224,224,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,The Players Championship,103 Championship Way,32082.0,FL,501c3,520999206.0,,
225,225,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,WJCT Inc,100 Festival Park Avenue,32202.0,FL,501c3,590711482.0,,
226,226,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Concerns of Police Survivors,5530 Beach Blvd,32207.0,FL,501c3,593526441.0,,
227,227,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,National FOP Foundation,328 Massachusetts Ave NE,20002.0,DC,501c3,521606785.0,,
228,228,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,North Florida Police Motorcycl,432 E Monroe Street,32202.0,FL,501c3,452208625.0,,
229,229,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Five Star Veterens Center Inc,40 Acme Street,32211.0,FL,501c3,453545974.0,,
230,230,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Museum of Science and History,1025 Museum Circle,32207.0,FL,501c3,590651090.0,,
231,231,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Jacksonville Firefighter Charities,625 Stockton Street,32204.0,FL,501c3,270844402.0,,
232,232,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Police Athletic League,3450 Monument Road,32225.0,FL,501c3,237323006.0,15000.0,
233,233,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Warrior City,1104 Summit Ave Suite 100,75074.0,TX,501c3,461462602.0,,
234,234,2018,201941359349311469,Jacksonville Frat Order of Police Foundation,200821341,Dreams Come True Jacksonville,6803 Southpoint Parkway,32216.0,FL,501c3,592967803.0,15000.0,
235,235,2013,201520219349300602,Police Unity Tour of Florida Inc,201026394,Police Unity Tour - Chapter 1,12E Great Meadow lane,7936.0,NJ,,223530541.0,350000.0,Consolidate PUT Grants - NLEOMF
236,236,2014,201503139349301700,POLICE UNITY TOUR OF FLORIDA INC,201026394,POLICE UNITY TOUR - CHAPTER 1,12E GREAT MEADOW LANE,7936.0,NJ,,223530541.0,297500.0,CONSOLIDATE PUT GRAN
237,237,2015,201732129349300443,Police Unity Tour of Florida Inc,201026394,Police Unity Tour - Chapter 1,12E Great Meadow Lane,7936.0,NJ,,223530541.0,301000.0,
238,238,2016,201810299349300516,Police Unity Tour of Florida Inc,201026394,Police Unity Tour - Chapter 1,12E Great Meadow Lane,7936.0,NJ,,223530541.0,305000.0,
239,239,2017,201822819349300822,POLICE UNITY TOUR OF FLORIDA INC,201026394,POLICE UNITY TOUR - CHAPTER 1,12E GREAT MEADOW LANE,7936.0,NJ,,223530541.0,265000.0,
240,240,2017,201841359349305609,CITY OF MADISON POLICE K-9 AND,201069730,CITY OF MADISON,,,,,396005507.0,,TO SUPPORT POLICE K9 & EQUINE
241,241,2015,201641079349300504,IRVING POLICE ASSOCIATION BENEFITS INC,201163152,MAKE A WISH,6655 DEDEO,75039.0,TX,,751889666.0,,EVENT EXPENSE
242,242,2016,201712659349300626,IRVING POLICE ASSOCIATION BENEFITS INC,201163152,MAKE A WISH,6655 DEDEO,75039.0,TX,,751889666.0,,EVENT EXPENSE
243,243,2017,201832979349301108,IRVING POLICE ASSOCIATION BENEFITS INC,201163152,MAKE A WISH,6655 DEDEO,75039.0,TX,,751889666.0,,EVENT EXPENSE
244,244,2013,201432459349300858,HOUSTON POLICE FOUNDATION,201209272,HOUSTON POLICE DEPARTMENT,1200 TRAVIS STREET,77002.0,TX,170(C)(1),746001164.0,,TO PROVIDE EQUIPMENT AND SUPPLIES TO THE HOUSTON POLICE DEPARTMENT.
245,245,2014,201503139349301635,Houston Police Foundation,201209272,Houston Police Department,1200 Travis Street,77002.0,TX,170(C)(1),746001164.0,,To provide equipment and supplies to the Houston Police Department
246,246,2015,201632989349301078,HOUSTON POLICE FOUNDATION,201209272,HOUSTON POLICE DEPARTMENT,1200 TRAVIS STREET,77002.0,TX,170(C)(1),746001164.0,,TO PROVIDE EQUIPMENT AND SUPPLIES TO HPD
247,247,2016,201732229349301618,HOUSTON POLICE FOUNDATION,201209272,HOUSTON POLICE DEPARTMENT,1200 TRAVIS STREET,77002.0,TX,170(C)(1),746001164.0,,TO PROVIDE EQUIPMENT AND SUPPLIES TO HPD
248,248,2017,201832549349300913,HOUSTON POLICE FOUNDATION,201209272,HOUSTON POLICE DEPARTMENT,1200 TRAVIS STREET,77002.0,TX,170(C)(1),746001164.0,,TO PROVIDE EQUIPMENT AND SUPPLIES TO HPD
249,249,2017,201832549349300913,HOUSTON POLICE FOUNDATION,201209272,TEACH - TO EDUCATE ALL CHILDREN,2900 WESLAYAN SUITE 375,77027.0,TX,501(C)(3),202425139.0,5000.0,"TO PROVIDE EDUCATORS WITH TRAINING IN DE-ESCALATION AND CONFLICT RESOLUTION PROMOTING CALMER, MORE PRODUCTIVE CLASSROOMS."
250,250,2015,201613059349301526,DOUGLAS COUNTY SHERIFF'S ADVISORY COUNCI,201308918,DOUGLAS COUNTY SHERIFF'S OFFICE,PO BOX 218,89423.0,NV,,,102137.0,"PROVIDING EXTRAORDINARY EQUIPMENT PURCHASES, EDUCATION, AND TRAINING OPPORTUNITIES FOR PERSONNEL OF THE DOUGLAS COUNTY, NEVADA SHERIFF'S OFFICE"
251,251,2016,201743139349303564,DOUGLAS COUNTY SHERIFF'S ADVISORY COUNCI,201308918,DOUGLAS COUNTY SHERIFF'S OFFICE,PO BOX 218,89423.0,NV,,,28326.0,"PROVIDING EXTRAORDINARY EQUIPMENT PURCHASES, EDUCATION, AND TRAINING OPPORTUNITIES FOR PERSONNEL OF THE DOUGLAS COUNTY, NEVADA SHERIFF'S OFFICE"
252,252,2017,201823059349301422,DOUGLAS COUNTY SHERIFF'S ADVISORY COUNCI,201308918,DOUGLAS COUNTY SHERIFF'S OFFICE,PO BOX 218,89423.0,NV,,,69142.0,"PROVIDING EXTRAORDINARY EQUIPMENT PURCHASES, EDUCATION, AND TRAINING OPPORTUNITIES FOR PERSONNEL OF THE DOUGLAS COUNTY, NEVADA SHERIFF'S OFFICE"
